"","gvkey","viol","Date","gvkey.1","datadate.1","fyearq","fqtr","indfmt","consol","popsrc","datafmt","curcdq","datacqtr","datafqtr","actq","atq","cheq","cshoq","dlcq","dlttq","lctq","ltq","oibdpq","ppentq","saleq","seqq","txditcq","aqcy","capxy","prstkcy","costat","dvpspq","dvpsxq","prccq","Index.1","datacqtr","gvkey","websiteSEC","cikSEC","formtype","nameSEC","date.rep","date.fil"
"3094",120513,1,"31.10.2004",120513,"31.10.2004",2004,3,"INDL","C","D","STD","USD","2004Q3","2004Q3",120.274,446.25,18.173,43.043,7.562,71.955,90.025,164.407,7.086,25.153,110.003,281.843,0,8.121,4.009,0,"I",0,0,3.82,62337,"2004Q3",120513,"http://www.sec.gov/Archives/edgar/data/1080359/0000950123-04-014669.txt",1080359,"10-Q","ALLOY  INC","31.10.2004","10.12.2004"
"3095",120513,1,"31.10.2007",120513,"31.10.2007",2007,3,"INDL","C","D","STD","USD","2007Q3","2007Q3",84.449,226.722,25.769,14.044,4,1.397,46.97,50.589,8.447,12.811,66.518,176.133,0,-1.302,8.166,0.547,"I",0,0,8.38,62349,"2007Q3",120513,"http://www.sec.gov/Archives/edgar/data/1080359/0001193125-07-261381.txt",1080359,"10-Q","ALLOY INC","31.10.2007","07.12.2007"
"3096",120593,1,"31.12.2006",120593,"31.12.2006",2006,4,"INDL","C","D","STD","USD","2006Q4","2006Q4",3.579,28.143,0.597,42.337,0,11.718,4.364,17.652,-0.549,0.284,1.321,10.491,0.236,23.221,0.2,0,"A",0,0,0.37,62377,"2006Q4",120593,"http://www.sec.gov/Archives/edgar/data/1070534/0001104659-07-028892.txt",1070534,"10-K","NEXTERA ENTERPRISES INC","31.12.2006","17.04.2007"
"3097",120593,1,"31.12.2007",120593,"31.12.2007",2007,4,"INDL","C","D","STD","USD","2007Q4","2007Q4",2.93,13.428,0.039,42.993,13.35,0,15.698,15.698,-1.758,0.233,0.838,-2.27,0,0.314,0.053,0,"A",0,0,0.02,62381,"2007Q4",120593,"http://www.sec.gov/Archives/edgar/data/1070534/0001104659-08-032897.txt",1070534,"10-K","NEXTERA ENTERPRISES INC","31.12.2007","14.05.2008"
"3098",120634,1,"31.03.2004",120634,"31.03.2004",2004,1,"INDL","C","D","STD","USD","2004Q1","2004Q1",37.325,54.742,25.265,11.648,1.046,1.266,34.679,35.945,0.396,5.038,14.339,18.797,0,0,0.89,0,"I",0,0,8.22,62393,"2004Q1",120634,"http://www.sec.gov/Archives/edgar/data/1079880/0000950135-04-002671.txt",1079880,"10-Q","ONESOURCE INFORMATION SERVICES INC","31.03.2004","17.05.2004"
"3099",120816,1,"31.12.2007",120816,"31.12.2007",2007,4,"INDL","C","D","STD","USD","2007Q4","2007Q4",6.81,15.621,3.778,26.261,0.125,2.281,7.663,10.581,-0.403,1.192,4.772,5.04,0,0,0.567,0,"I",0,0,3.4,62457,"2007Q4",120816,"http://www.sec.gov/Archives/edgar/data/1080224/0001193125-08-058746.txt",1080224,"10-K","EDGAR ONLINE INC","31.12.2007","17.03.2008"
"3100",120824,1,"30.09.2007",120824,"30.09.2007",2007,3,"INDL","C","D","STD","USD","2007Q3","2007Q3",207.228,764.65,6.532,39.216,3.309,305.483,113.801,465.133,28.42,281.416,238.085,283.952,37.268,8.265,17.113,0.715,"A",0,0,6.59,62488,"2007Q3",120824,"http://www.sec.gov/Archives/edgar/data/1073429/0001144204-07-059378.txt",1073429,"10-Q","US CONCRETE INC","30.09.2007","08.11.2007"
"3101",120824,1,"31.12.2007",120824,"31.12.2007",2007,4,"INDL","C","D","STD","USD","2007Q4","2007Q4",184.872,647.256,14.85,39.361,3.172,295.328,96.743,427.959,12.714,267.01,198.716,205.105,26.763,23.12,29.719,0.774,"A",0,0,3.33,62489,"2007Q4",120824,"http://www.sec.gov/Archives/edgar/data/1073429/0001144204-08-015105.txt",1073429,"10-K","US CONCRETE INC","31.12.2007","13.03.2008"
"3105",121437,1,"31.03.2004",121437,"31.03.2004",2004,1,"INDL","C","D","STD","USD","2004Q1","2004Q1",19.257,47.292,6.149,44.005,4.381,8.482,30.729,41.631,NA,9.523,24.337,5.661,0,0,0.449,0,"I",0,0,1.6,62721,"2004Q1",121437,"http://www.sec.gov/Archives/edgar/data/1081661/0001125282-04-002230.txt",1081661,"10-Q","EASYLINK SERVICES CORP","31.03.2004","14.05.2004"
"3106",121437,1,"31.03.2005",121437,"31.03.2005",2005,1,"INDL","C","D","STD","USD","2005Q1","2005Q1",22.451,46.337,9.965,44.394,3.35,9,24.758,36.003,0.599,8.862,20.378,10.334,0,0,1.675,0,"I",0,0,1,62725,"2005Q1",121437,"http://www.sec.gov/Archives/edgar/data/1081661/0001125282-05-002586.txt",1081661,"10-Q","EASYLINK SERVICES CORP","31.03.2005","16.05.2005"
"3107",121437,1,"30.06.2004",121437,"30.06.2004",2004,2,"INDL","C","D","STD","USD","2004Q2","2004Q2",19.76,46.038,5.761,44.137,4.929,7.78,29.442,38.958,6.095,8.482,24.053,7.08,0,0,1.085,0,"I",0,0,1.63,62722,"2004Q2",121437,"http://www.sec.gov/Archives/edgar/data/1081661/0001125282-04-003910.txt",1081661,"10-Q","EASYLINK SERVICES CORP","30.06.2004","16.08.2004"
"3108",121437,1,"30.09.2004",121437,"30.09.2004",2004,3,"INDL","C","D","STD","USD","2004Q3","2004Q3",25.138,50.72,11.061,44.174,5.334,7.524,29.96,38.728,2.488,8.487,22.509,11.992,0,0,1.918,0,"I",0,0,1.181,62723,"2004Q3",121437,"http://www.sec.gov/Archives/edgar/data/1081661/0001125282-04-005721.txt",1081661,"10-Q","EASYLINK SERVICES CORP","30.09.2004","15.11.2004"
"3109",121553,1,"31.12.2005",121553,"31.12.2005",2006,2,"INDL","C","D","STD","USD","2005Q4","2006Q2",12.148,19.028,2.932,2.76,1.526,4.265,10.6,14.865,0.032,4.489,22.456,4.163,0,0.362,0.28,0,"A",0,0,6.34,62790,"2005Q4",121553,"http://www.sec.gov/Archives/edgar/data/1065728/0001188112-06-000409.txt",1065728,"10-Q","ABLE ENERGY INC","31.12.2005","16.02.2006"
"3110",121560,1,"30.11.2004",121560,"30.11.2004",2004,4,"INDL","C","D","STD","USD","2004Q4","2004Q4",0.822,2.295,0.056,22.791,1.915,0.869,3.702,5.729,-1.982,1.464,1.172,-3.434,0,NA,0.533,0,"I",0,0,0.5,62802,"2004Q4",121560,"http://www.sec.gov/Archives/edgar/data/1054709/0001144204-05-010433.txt",1054709,"10KSB","MAXUS TECHNOLOGY CORP","30.11.2004","05.04.2005"
"3111",121720,1,"31.03.2004",121720,"31.03.2004",2004,1,"INDL","C","D","STD","USD","2004Q1","2004Q1",6.825,7.018,4.875,2.716,0.039,0.014,3.868,3.914,-0.04,0.106,2.056,3.104,0,0,0.024,0,"I",0,0,3.96,62915,"2004Q1",121720,"http://www.sec.gov/Archives/edgar/data/1084400/0001019687-04-001050.txt",1084400,"10QSB","PERSISTENCE SOFTWARE INC","31.03.2004","14.05.2004"
"3112",121759,1,"31.12.2005",121759,"31.12.2005",2005,4,"INDL","C","D","STD","USD","2005Q4","2005Q4",18.099,19.84,7.601,7.811,0.209,0.24,4.245,4.674,0.457,1.159,6.03,15.166,0,0,0.512,0,"A",0,0,23.85,62931,"2005Q4",121759,"http://www.sec.gov/Archives/edgar/data/49615/0000930413-06-001254.txt",49615,"10-K","ID SYSTEMS INC","31.12.2005","22.02.2006"
"3113",121934,1,"31.12.2007",121934,"31.12.2007",2007,4,"INDL","C","D","STD","USD","2007Q4","2007Q4",189.193,4672.439,1.812,171.221,0.828,1595.127,360.497,2663.542,161.238,3167.774,227.343,2008.897,674.968,39.91,1253.18,0,"I",0,0,17.31,63052,"2007Q4",121934,"http://www.sec.gov/Archives/edgar/data/1059324/0001193125-08-039331.txt",1059324,"10-K","PETROHAWK ENERGY CORP","31.12.2007","27.02.2008"
"3114",122034,1,"31.03.2007",122034,"31.03.2007",2007,3,"INDL","C","D","STD","USD","2007Q1","2007Q3",7.508,29.496,1.887,11.825,2.072,1.29,6.652,9.833,NA,4.904,1.121,19.663,0,0,0.146,0,"I",0,0,2.08,63084,"2007Q1",122034,"http://www.sec.gov/Archives/edgar/data/1068874/0001068874-07-000018.txt",1068874,"10-Q","IMPLANT SCIENCES CORP","31.03.2007","21.05.2007"
"3115",122034,1,"30.06.2007",122034,"30.06.2007",2007,4,"INDL","C","D","STD","USD","2007Q2","2007Q4",13.753,19.6,9.779,11.825,0.851,0.633,4.664,6.165,NA,2.922,1.075,13.435,0,0,0.333,0,"I",0,0,1.64,63085,"2007Q2",122034,"http://www.sec.gov/Archives/edgar/data/1068874/0001140361-07-019725.txt",1068874,"10-K","IMPLANT SCIENCES CORP","30.06.2007","15.10.2007"
"3117",122034,1,"31.12.2004",122034,"31.12.2004",2005,2,"INDL","C","D","STD","USD","2004Q4","2005Q2",5.952,18.918,2.475,9.045,0.484,0.049,3.162,3.211,-1.548,7.525,2.541,15.707,0,2.597,0.359,0.054,"I",0,0,9.75,63075,"2004Q4",122034,"http://www.sec.gov/Archives/edgar/data/1068874/0001104659-05-007773.txt",1068874,"10QSB","IMPLANT SCIENCES CORP","31.12.2004","22.02.2005"
"3118",122034,1,"31.12.2006",122034,"31.12.2006",2007,2,"INDL","C","D","STD","USD","2006Q4","2007Q2",8.513,30.513,0.789,11.776,2.814,1.053,7.364,9.309,NA,8.504,2.386,21.204,0,0,0.303,0,"I",0,0,2.2,63083,"2006Q4",122034,"http://www.sec.gov/Archives/edgar/data/1068874/0001068874-07-000006.txt",1068874,"10-Q","IMPLANT SCIENCES CORP","31.12.2006","14.02.2007"
"3119",122159,1,"31.03.2007",122159,"31.03.2007",2007,1,"INDL","C","D","STD","USD","2007Q1","2007Q1",71.751,153.271,37.467,127.417,0.039,0,44.656,48.21,-0.123,6.094,29.232,105.061,0,0.793,1.399,0,"I",0,0,2.32,63181,"2007Q1",122159,"http://www.sec.gov/Archives/edgar/data/1086195/0000950135-07-003067.txt",1086195,"10-Q","ART TECHNOLOGY GROUP INC","31.03.2007","10.05.2007"
"3120",122159,1,"30.06.2007",122159,"30.06.2007",2007,2,"INDL","C","D","STD","USD","2007Q2","2007Q2",80.26,161.983,41.197,127.149,0.021,0,54.515,59.838,-1.249,6.368,32.616,102.145,0,0.829,2.422,2.19,"I",0,0,2.66,63182,"2007Q2",122159,"http://www.sec.gov/Archives/edgar/data/1086195/0000950135-07-004779.txt",1086195,"10-Q","ART TECHNOLOGY GROUP INC","30.06.2007","07.08.2007"
"3121",122159,1,"30.09.2006",122159,"30.09.2006",2006,3,"INDL","C","D","STD","USD","2006Q3","2006Q3",62.012,99.426,36.597,112.086,0.066,0,39.158,40.414,0.161,5.151,21.84,59.012,0,0,3.851,0,"I",0,0,2.56,63179,"2006Q3",122159,"http://www.sec.gov/Archives/edgar/data/1086195/0000950135-06-006821.txt",1086195,"10-Q","ART TECHNOLOGY GROUP INC","30.09.2006","09.11.2006"
"3122",122159,1,"31.12.2004",122159,"31.12.2004",2004,4,"INDL","C","D","STD","USD","2004Q4","2004Q4",52.631,97.803,26.507,108.142,0.651,0.112,50.443,55.618,1.234,3.12,20.596,42.185,0,-2.73,0.763,0,"I",0,0,1.5,63172,"2004Q4",122159,"http://www.sec.gov/Archives/edgar/data/1086195/0000950135-05-001477.txt",1086195,"10-K","ART TECHNOLOGY GROUP INC","31.12.2004","16.03.2005"
"3123",122159,1,"31.12.2006",122159,"31.12.2006",2006,4,"INDL","C","D","STD","USD","2006Q4","2006Q4",68.278,149.981,31.223,127.055,0.056,0,43.845,44.907,3.815,5.326,32.207,105.074,0,7.153,4.459,0,"I",0,0,2.33,63180,"2006Q4",122159,"http://www.sec.gov/Archives/edgar/data/1086195/0000950135-07-001686.txt",1086195,"10-K","ART TECHNOLOGY GROUP INC","31.12.2006","16.03.2007"
"3124",122514,1,"30.06.2005",122514,"30.06.2005",2005,2,"INDL","C","D","STD","USD","2005Q2","2005Q2",919.2,3623.5,138.7,183.8,34.2,1202.4,1227.7,2673.3,NA,1286.4,1372.6,950.2,0,1.4,542.4,NA,"A",0.02,0.02,9.12,63541,"2005Q2",122514,"http://www.sec.gov/Archives/edgar/data/1085734/0001193125-05-162752.txt",1085734,"10-Q","BLOCKBUSTER INC","30.06.2005","09.08.2005"
"3125",122514,1,"30.06.2007",122514,"30.06.2007",2007,2,"INDL","C","D","STD","USD","2007Q2","2007Q2",1181.8,2558.1,147.9,190.5,27.9,789.4,1033.2,1906.1,146.7,499.9,1258.2,652,0,0,30.5,0,"A",0,0,4.31,63549,"2007Q2",122514,"http://www.sec.gov/Archives/edgar/data/1085734/0001193125-07-178596.txt",1085734,"10-Q","BLOCKBUSTER INC","01.07.2007","10.08.2007"
"3126",122514,1,"31.12.2005",122514,"31.12.2005",2005,4,"INDL","C","D","STD","USD","2005Q4","2005Q4",1423.8,3179.6,276.2,186.6,36.4,1121.6,1317.9,2548,NA,723.5,1491.7,631.6,0,2.5,139.4,NA,"A",0,0,3.75,63543,"2005Q4",122514,"http://www.sec.gov/Archives/edgar/data/1085734/0001193125-06-055023.txt",1085734,"10-K","BLOCKBUSTER INC","31.12.2005","15.03.2006"
"3127",122514,1,"31.12.2007",122514,"31.12.2007",2007,4,"INDL","C","D","STD","USD","2007Q4","2007Q4",1319.2,2733.6,184.6,193.2,54.8,703,1288.5,2077.9,332.7,463,1567.1,655.7,0,12,74.4,0,"A",0,0,3.9,63551,"2007Q4",122514,"http://www.sec.gov/Archives/edgar/data/1085734/0001193125-08-048757.txt",1085734,"10-K","BLOCKBUSTER INC","06.01.2008","06.03.2008"
"3132",122678,1,"30.09.2004",122678,"30.09.2004",2004,3,"INDL","C","D","STD","USD","2004Q3","2004Q3",75.612,89.398,0,9.026,24.006,12.066,55.721,67.787,NA,10.916,39.212,21.465,0,0,2.074,0,"A",0,0,3.78,63618,"2004Q3",122678,"http://www.sec.gov/Archives/edgar/data/828064/0000950124-04-005721.txt",828064,"10-Q","ROCKFORD CORP","30.09.2004","15.11.2004"
"3133",122678,1,"31.12.2004",122678,"31.12.2004",2004,4,"INDL","C","D","STD","USD","2004Q4","2004Q4",71.093,80.353,0,9.205,18.204,11.937,45.831,57.768,NA,6.407,34.51,22.585,0,0,2.87,0,"A",0,0,2.02,63619,"2004Q4",122678,"http://www.sec.gov/Archives/edgar/data/828064/0000950153-05-000812.txt",828064,"10-K","ROCKFORD CORP","31.12.2004","15.04.2005"
"3134",122678,1,"31.12.2006",122678,"31.12.2006",2006,4,"INDL","C","D","STD","USD","2006Q4","2006Q4",40.852,44.555,0,9.391,10.443,9.378,24.373,34.31,-1.654,2.487,19.963,10.245,0,0,1.505,0,"A",0,0,2.49,63627,"2006Q4",122678,"http://www.sec.gov/Archives/edgar/data/828064/0000950153-07-000660.txt",828064,"10-K","ROCKFORD CORP","31.12.2006","28.03.2007"
"3135",123017,1,"30.06.2007",123017,"30.06.2007",2007,2,"INDL","C","D","STD","USD","2007Q2","2007Q2",28.799,202.789,2.663,24.384,1.291,101.237,13.8,115.502,8.804,16.475,31.952,71.77,0,32.721,1.637,0,"I",0,0,6.05,63803,"2007Q2",123017,"http://www.sec.gov/Archives/edgar/data/1086939/0001144204-07-041628.txt",1086939,"10-Q","NOVAMED INC","30.06.2007","09.08.2007"
"3136",123714,1,"31.03.2006",123714,"31.03.2006",2006,1,"INDL","C","D","STD","USD","2006Q1","2006Q1",0.28,25.948,0.009,17.975,0.834,5.318,5.7,11.225,-1.759,25.38,0.279,14.723,0,0,0.494,0,"I",0,0,3.25,63865,"2006Q1",123714,"http://www.sec.gov/Archives/edgar/data/1061985/0001179350-06-000059.txt",1061985,"10QSB","CONSOLIDATED ENERGY INC","31.03.2006","19.05.2006"
"3137",123714,1,"31.12.2005",123714,"31.12.2005",2005,4,"INDL","C","D","STD","USD","2005Q4","2005Q4",0.082,26.07,0.001,14.823,4.199,11.107,13.637,24.936,-1.284,25.79,0.232,1.134,0,0,12.437,0,"I",0,0,1.9,63864,"2005Q4",123714,"http://www.sec.gov/Archives/edgar/data/1061985/0001179350-06-000031.txt",1061985,"10KSB","CONSOLIDATED ENERGY INC","31.12.2005","31.03.2006"
"3138",124036,1,"31.03.2007",124036,"31.03.2007",2007,3,"INDL","C","D","STD","USD","2007Q1","2007Q3",8.043,14.549,5.452,15.32,5.523,6.48,14.618,21.291,-1.723,1.292,5.393,-6.742,0,0,0.535,NA,"A",0,0,1.17,63983,"2007Q1",124036,"http://www.sec.gov/Archives/edgar/data/1066194/0001193125-07-115713.txt",1066194,"10-Q","EGAIN COMMUNICATIONS CORP","31.03.2007","15.05.2007"
"3139",124036,1,"30.06.2004",124036,"30.06.2004",2004,4,"INDL","C","D","STD","USD","2004Q2","2004Q4",9.477,15.161,5.193,3.696,0.515,6.607,7.468,15.581,-0.439,0.473,4.72,-0.42,0,0,0.217,NA,"A",0,0,1.05,63972,"2004Q2",124036,"http://www.sec.gov/Archives/edgar/data/1066194/0001193125-04-163238.txt",1066194,"10-K","EGAIN COMMUNICATIONS CORP","30.06.2004","28.09.2004"
"3140",124036,1,"30.06.2006",124036,"30.06.2006",2006,4,"INDL","C","D","STD","USD","2006Q2","2006Q4",9.702,16.105,6.928,15.314,1.697,8.729,9.355,18.301,-0.658,1.169,5.198,-2.196,0,0,0.84,NA,"A",0,0,1.3,63980,"2006Q2",124036,"http://www.sec.gov/Archives/edgar/data/1066194/0001193125-06-197995.txt",1066194,"10-K","EGAIN COMMUNICATIONS CORP","30.06.2006","27.09.2006"
"3141",124036,1,"30.09.2006",124036,"30.09.2006",2007,1,"INDL","C","D","STD","USD","2006Q3","2007Q1",9.218,15.583,5.186,15.315,1.676,8.981,9.985,19.174,-1.091,1.13,6.003,-3.591,0,0,0.083,NA,"A",0,0,1.4,63981,"2006Q3",124036,"http://www.sec.gov/Archives/edgar/data/1066194/0001193125-06-234848.txt",1066194,"10-Q","EGAIN COMMUNICATIONS CORP","30.09.2006","14.11.2006"
"3142",124318,1,"30.06.2004",124318,"30.06.2004",2004,2,"INDL","C","D","STD","USD","2004Q2","2004Q2",7.416,13.509,1.747,46.911,2.867,0,8.184,8.184,-0.777,0.697,3.819,5.325,0,0,0.154,0,"I",0,0,0.041,64076,"2004Q2",124318,"http://www.sec.gov/Archives/edgar/data/1002658/0000950144-04-008357.txt",1002658,"10-Q","DALEEN TECHNOLOGIES INC","30.06.2004","16.08.2004"
"3143",124320,1,"31.03.2007",124320,"31.03.2007",2007,1,"INDL","C","D","STD","USD","2007Q1","2007Q1",7.258,13.352,3.929,6.594,1.888,0,4.925,4.925,-1.268,0.809,3.602,8.427,0,0,0.018,0,"I",0,0,3.4,64105,"2007Q1",124320,"http://www.sec.gov/Archives/edgar/data/1087277/0000912282-07-000552.txt",1087277,"10-Q","APTIMUS INC","31.03.2007","15.05.2007"
"3144",124320,1,"30.06.2007",124320,"30.06.2007",2007,2,"INDL","C","D","STD","USD","2007Q2","2007Q2",5.642,11.576,2.175,6.606,1.288,0,4.185,4.185,-1.356,0.707,4.022,7.391,0,0,0.024,0,"I",0,0,6.79,64106,"2007Q2",124320,"http://www.sec.gov/Archives/edgar/data/1087277/0001144204-07-043223.txt",1087277,"10-Q","APTIMUS INC","30.06.2007","14.08.2007"
"3145",124358,1,"30.09.2004",124358,"30.09.2004",2004,3,"INDL","C","D","STD","USD","2004Q3","2004Q3",76.934,175.975,57.164,337.338,21.337,3.372,43.216,52.766,0.017,56.744,35.151,123.209,0,0,8.363,NA,"A",0,0,0.67,64137,"2004Q3",124358,"http://www.sec.gov/Archives/edgar/data/1056386/0001193125-04-191538.txt",1056386,"10-Q","INTERNAP NETWORK SERVICES CORP","30.09.2004","09.11.2004"
"3146",124358,1,"30.09.2005",124358,"30.09.2005",2005,3,"INDL","C","D","STD","USD","2005Q3","2005Q3",60.75,157.383,39.821,340.801,5.338,9.142,23.918,47.772,0.375,51.994,37.999,109.611,0,0,8.072,0,"A",0,0,0.48,64141,"2005Q3",124358,"http://www.sec.gov/Archives/edgar/data/1056386/0001167966-05-001600.txt",1056386,"10-Q","INTERNAP NETWORK SERVICES CORP","30.09.2005","14.11.2005"
"3147",124358,1,"31.12.2004",124358,"31.12.2004",2004,4,"INDL","C","D","STD","USD","2004Q4","2004Q4",66.551,168.149,46.061,338.148,6.995,12.837,29.616,54.411,0.41,54.378,37.147,113.738,0,0,13.066,0,"A",0,0,0.93,64138,"2004Q4",124358,"http://www.sec.gov/Archives/edgar/data/1056386/0001167966-05-000509.txt",1056386,"10-K","INTERNAP NETWORK SERVICES CORP","31.12.2004","01.04.2005"
"3148",124358,1,"31.12.2005",124358,"31.12.2005",2005,4,"INDL","C","D","STD","USD","2005Q4","2005Q4",63.358,155.369,40.494,341.677,4.934,7.903,21.906,45.641,3.52,50.072,40.292,109.728,0,0,10.161,0,"A",0,0,0.43,64142,"2005Q4",124358,"http://www.sec.gov/Archives/edgar/data/1056386/0001188112-06-000650.txt",1056386,"10-K","INTERNAP NETWORK SERVICES CORP","31.12.2005","10.03.2006"
"3149",124374,1,"31.03.2004",124374,"31.03.2004",2004,1,"INDL","C","D","STD","USD","2004Q1","2004Q1",21.085,168.971,3.011,16.772,1.851,31.021,21.643,74.647,-0.932,28.894,11.011,94.324,8.065,0,1.422,0,"I",0,0,7.94,64161,"2004Q1",124374,"http://www.sec.gov/Archives/edgar/data/1092013/0001092013-04-000015.txt",1092013,"10-Q","ACME COMMUNICATIONS INC","31.03.2004","10.05.2004"
"3150",124374,1,"31.03.2006",124374,"31.03.2006",2006,1,"INDL","C","D","STD","USD","2006Q1","2006Q1",35.443,156.506,1.196,16.047,18.548,37.932,40.914,100.274,-0.551,23.505,7.957,55.545,10.481,0,0.133,0,"I",0,0,4.14,64169,"2006Q1",124374,"http://www.sec.gov/Archives/edgar/data/1092013/0001092013-06-000013.txt",1092013,"10-Q","ACME COMMUNICATIONS INC","31.03.2006","15.05.2006"
"3151",124374,1,"30.06.2004",124374,"30.06.2004",2004,2,"INDL","C","D","STD","USD","2004Q2","2004Q2",20.481,167.038,1.677,16.343,0.091,37.016,21.492,78.308,0.062,30.615,8.42,88.562,8.508,0,3.879,0,"I",0,0,6.9,64162,"2004Q2",124374,"http://www.sec.gov/Archives/edgar/data/1092013/0001092013-04-000017.txt",1092013,"10-Q","ACME COMMUNICATIONS INC","30.06.2004","09.08.2004"
"3152",124374,1,"30.09.2004",124374,"30.09.2004",2004,3,"INDL","C","D","STD","USD","2004Q3","2004Q3",22.052,176.334,1.724,16.046,0.045,41.155,24.09,93.707,-0.587,30.61,9.429,81.998,9.197,0,5.713,5,"I",0,0,5.95,64163,"2004Q3",124374,"http://www.sec.gov/Archives/edgar/data/1092013/0001092013-04-000028.txt",1092013,"10-Q","ACME COMMUNICATIONS INC","30.09.2004","09.11.2004"
"3153",124374,1,"30.09.2005",124374,"30.09.2005",2005,3,"INDL","C","D","STD","USD","2005Q3","2005Q3",40.382,167.423,1.675,16.047,51.715,0.907,77.946,101.704,-0.532,25.135,8.549,64.842,10.464,0,1.73,0,"I",0,0,3.89,64167,"2005Q3",124374,"http://www.sec.gov/Archives/edgar/data/1092013/0001092013-05-000024.txt",1092013,"10-Q","ACME COMMUNICATIONS INC","30.09.2005","09.11.2005"
"3154",124374,1,"31.12.2005",124374,"31.12.2005",2005,4,"INDL","C","D","STD","USD","2005Q4","2005Q4",37.497,158.616,1.191,16.047,18.547,35.435,42.585,98.677,-5.203,24.609,8.626,59.207,9.795,0,2.347,0,"I",0,0,3.55,64168,"2005Q4",124374,"http://www.sec.gov/Archives/edgar/data/1092013/0001092013-06-000009.txt",1092013,"10-K","ACME COMMUNICATIONS INC","31.12.2005","14.04.2006"
"3155",124435,1,"30.09.2006",124435,"30.09.2006",2006,3,"INDL","C","D","STD","USD","2006Q3","2006Q3",141.285,321.79,89.966,32.931,0.309,1.025,52.446,64.231,14.476,32.011,61.943,257.559,0,0,12.862,106.259,"I",0,0,29.32,64203,"2006Q3",124435,"http://www.sec.gov/Archives/edgar/data/1037275/0001193125-06-230143.txt",1037275,"10-Q","DIGITAL INSIGHT CORP","30.09.2006","09.11.2006"
"3156",124638,1,"31.03.2004",124638,"31.03.2004",2004,1,"INDL","C","D","STD","USD","2004Q1","2004Q1",129.172,235.072,75.651,47.05,32.872,5.888,111.015,125.616,2.958,35.038,65.75,109.456,0,0,0.66,0,"I",0,0,7.75,64271,"2004Q1",124638,"http://www.sec.gov/Archives/edgar/data/1092458/0001193125-04-083686.txt",1092458,"10-Q","TRIZETTO GROUP INC","31.03.2004","10.05.2004"
"3157",125000,1,"31.03.2007",125000,"31.03.2007",2007,1,"INDL","C","D","STD","USD","2007Q1","2007Q1",23.178,27.197,8.719,15.371,0.8,0.667,11.95,17.882,0.464,3.826,12.154,9.315,0,0,0.47,0,"I",0,0,9.84,64352,"2007Q1",125000,"http://www.sec.gov/Archives/edgar/data/1030206/0000897101-07-000944.txt",1030206,"10-Q","VASCULAR SOLUTIONS INC","31.03.2007","26.04.2007"
"3158",125237,1,"31.12.2005",125237,"31.12.2005",2005,4,"INDL","C","D","STD","USD","2005Q4","2005Q4",174.72,253.828,104.037,51.696,0,0,74.147,93.197,4.85,19.797,84.637,160.631,0,0,9.822,0,"I",0,0,17.43,64379,"2005Q4",125237,"http://www.sec.gov/Archives/edgar/data/1091801/0000950123-06-002702.txt",1091801,"10-K","MARTHA STEWART LIVING OMNIMEDIA INC","31.12.2005","07.03.2006"
"3159",125275,1,"31.12.2004",125275,"31.12.2004",2005,1,"INDL","C","D","STD","USD","2004Q4","2005Q1",94.731,301.603,41.817,21.969,0,0,49.022,143.761,11.268,176.908,149.982,157.842,4,0,7.197,0,"I",0,0,10.1,64425,"2004Q4",125275,"http://www.sec.gov/Archives/edgar/data/1092006/0001193125-05-009753.txt",1092006,"10-Q","CHARLOTTE RUSSE HOLDING INC","25.12.2004","21.01.2005"
"3160",125358,1,"31.10.2006",125358,"31.10.2006",2007,1,"INDL","C","D","STD","USD","2006Q3","2007Q1",24.295,100.309,8.03,29.079,11.875,63.095,33.251,103.814,3.465,14.555,28.54,-3.505,2.805,0,1.42,0,"I",0,0,3.59,64481,"2006Q3",125358,"http://www.sec.gov/Archives/edgar/data/1084750/0000950135-06-007331.txt",1084750,"10-Q","NAVISITE INC","31.10.2006","08.12.2006"
"3161",125600,1,"30.06.2006",125600,"30.06.2006",2006,2,"INDL","C","D","STD","USD","2006Q2","2006Q2",11.96,20.614,9.926,49.391,9.399,2.23,12.253,14.607,-4.277,3.352,1.152,6.007,0,0.959,1.371,0,"A",0,0,3.14,64590,"2006Q2",125600,"http://www.sec.gov/Archives/edgar/data/1094084/0001019687-06-001845.txt",1094084,"10-Q","TELKONET INC","30.06.2006","09.08.2006"
