"","X","datacqtr","gvkey","websiteSEC","cikSEC","formtype","nameSEC","datereport","datefiled","quarter","X.1","X.2","Index"
"272763",272763,"2004Q1",147750,"http://www.sec.gov/Archives/edgar/data/1126216/0001144204-04-007027.txt",1126216,"10QSB","XFONE INC","16161","16208",20041,NA,NA,66621
"272788",272788,"2004Q1",147811,"http://www.sec.gov/Archives/edgar/data/1168397/0001047469-04-016029.txt",1168397,"10-Q","PACIFIC ENERGY PARTNERS LP","16161","16196",20041,NA,NA,66637
"272806",272806,"2004Q1",147817,"http://www.sec.gov/Archives/edgar/data/1158833/0001158833-04-000010.txt",1158833,"10-Q","LIFE SCIENCES RESEARCH INC","16161","16197",20041,NA,NA,66648
"272834",272834,"2004Q1",147849,"http://www.sec.gov/Archives/edgar/data/1169445/0001193125-04-068320.txt",1169445,"10-Q","COMPUTER PROGRAMS & SYSTEMS INC","16161","16184",20041,NA,NA,66664
"272862",272862,"2004Q1",147856,"http://www.sec.gov/Archives/edgar/data/1145700/0001104659-04-014884.txt",1145700,"10QSB","VITAL LIVING INC","16161","16208",20041,NA,NA,66680
"272886",272886,"2004Q1",147868,"http://www.sec.gov/Archives/edgar/data/1130713/0001104659-04-011826.txt",1130713,"10-Q","OVERSTOCK COM INC","16161","16190",20041,NA,NA,66695
"272914",272914,"2004Q1",147885,"http://www.sec.gov/Archives/edgar/data/1168061/0001104659-04-013265.txt",1168061,"10-Q","EON LABS INC","16161","16198",20041,NA,NA,66702
"272924",272924,"2004Q1",147891,"http://www.sec.gov/Archives/edgar/data/1110283/0001072588-04-000228.txt",1110283,"10QSB","GLOBAL ASSETS & SERVICES INC","16161","16239",20041,NA,NA,66707
"272941",272941,"2004Q1",147894,"http://www.sec.gov/Archives/edgar/data/1140827/0000950123-04-007371.txt",1140827,"10KSB","CITY NETWORK INC","16130","16236",20041,NA,NA,66710
"272956",272956,"2004Q1",147901,"http://www.sec.gov/Archives/edgar/data/1166161/0001079974-04-000056.txt",1166161,"10QSB","ONE LINK 4 TRAVEL INC","16161","16198",20041,NA,NA,66721
"272966",272966,"2007Q1",147988,"http://www.sec.gov/Archives/edgar/data/868857/0001104659-07-036237.txt",868857,"10-Q","AECOM TECHNOLOGY CORP","17256","17293",20071,NA,NA,66731
"272982",272982,"2004Q1",147990,"http://www.sec.gov/Archives/edgar/data/1169358/0000950123-04-005946.txt",1169358,"10-Q","INVERESK RESEARCH GROUP INC","16161","16198",20041,NA,NA,66735
"272994",272994,"2004Q1",148008,"http://www.sec.gov/Archives/edgar/data/1123648/0001164150-04-000066.txt",1123648,"10QSB","AMERICAN AMMUNITION INC/FL","16161","16208",20041,NA,NA,66737
"273015",273015,"2004Q1",148031,"http://www.sec.gov/Archives/edgar/data/1144439/0001193125-04-093725.txt",1144439,"10QSB","FELLOWS ENERGY LTD","16161","16216",20041,NA,NA,66751
"273039",273039,"2004Q1",148069,"http://www.sec.gov/Archives/edgar/data/1129552/0000950144-04-005122.txt",1129552,"10-Q","CTI MOLECULAR IMAGING INC","16161","16201",20041,NA,NA,66765
"273049",273049,"2004Q1",148131,"http://www.sec.gov/Archives/edgar/data/1089029/0001125282-04-002904.txt",1089029,"10QSB","JAG MEDIA HOLDINGS INC","16191","16243",20041,NA,NA,66769
"273076",273076,"2004Q1",148149,"http://www.sec.gov/Archives/edgar/data/1141215/0001193125-04-087043.txt",1141215,"10-Q","HEALTHETECH INC","16161","16204",20041,NA,NA,66785
"273079",273079,"2004Q3",148169,"http://www.sec.gov/Archives/edgar/data/1093649/0000950135-04-005106.txt",1093649,"10-Q","IDENIX PHARMACEUTICALS INC","16344","16378",20043,NA,NA,66788
"273102",273102,"2004Q1",148170,"http://www.sec.gov/Archives/edgar/data/1167419/0001079973-04-000231.txt",1167419,"10QSB","ASPENBIO INC","16161","16205",20041,NA,NA,66802
"273123",273123,"2005Q1",148217,"http://www.sec.gov/Archives/edgar/data/1062613/0001047469-05-014951.txt",1062613,"10-Q","FAIRPOINT COMMUNICATIONS INC","16526","16572",20051,NA,NA,66808
"273146",273146,"2004Q1",148219,"http://www.sec.gov/Archives/edgar/data/1103021/0001193125-04-089960.txt",1103021,"10QSB","BIODELIVERY SCIENCES INTERNATIONAL INC","16161","16208",20041,NA,NA,66820
"273167",273167,"2007Q1",148221,"http://www.sec.gov/Archives/edgar/data/1061507/0001061507-07-000007.txt",1061507,"10-Q","GRAHAM PACKAGING HOLDINGS CO","17256","17301",20071,NA,NA,66836
"273174",273174,"2006Q4",148223,"http://www.sec.gov/Archives/edgar/data/1372020/0001104659-07-021696.txt",1372020,"10-K","Great Lakes Dredge & Dock CORP","17166","17247",20064,NA,NA,66839
"273184",273184,"2004Q1",148224,"http://www.sec.gov/Archives/edgar/data/1171032/0000950137-04-004150.txt",1171032,"10-Q","BAKERS FOOTWEAR GROUP INC","16164","16208",20041,NA,NA,66844
"273210",273210,"2004Q2",148234,"http://www.sec.gov/Archives/edgar/data/1071941/0001167966-04-000705.txt",1071941,"10-Q","CRITICAL HOME CARE INC","16252","16303",20042,NA,NA,66860
"273237",273237,"2004Q1",148249,"http://www.sec.gov/Archives/edgar/data/1171014/0000914121-04-000956.txt",1171014,"10-Q","COSI INC","16159","16203",20041,NA,NA,66862
"273258",273258,"2007Q1",148250,"http://www.sec.gov/Archives/edgar/data/1050925/0001050925-07-000008.txt",1050925,"10-Q","GSI GROUP INC","17256","17300",20071,NA,NA,66878
"273259",273259,"2007Q1",148256,"http://www.sec.gov/Archives/edgar/data/1089748/0001104659-07-036551.txt",1089748,"10-Q","HUNTSMAN INTERNATIONAL LLC","17256","17293",20071,NA,NA,66879
"273266",273266,"2005Q3",148257,"http://www.sec.gov/Archives/edgar/data/947429/0000909518-05-000880.txt",947429,"10-Q","INTERNATIONAL WIRE GROUP INC","16709","16754",20053,NA,NA,66882
"273281",273281,"2007Q1",148261,"http://www.sec.gov/Archives/edgar/data/1040599/0000950137-07-007524.txt",1040599,"10-Q","NEENAH FOUNDRY CO","17256","17301",20071,NA,NA,66892
"273288",273288,"2007Q1",148271,"http://www.sec.gov/Archives/edgar/data/916075/0001193125-07-101048.txt",916075,"10-Q","KOPPERS INC","17256","17289",20071,NA,NA,66895
"273295",273295,"2007Q1",148276,"http://www.sec.gov/Archives/edgar/data/1032562/0000950137-07-007548.txt",1032562,"10-Q","LAND O LAKES INC","17256","17301",20071,NA,NA,66898
"273302",273302,"2006Q1",148281,"http://www.sec.gov/Archives/edgar/data/1022345/0000950129-06-005442.txt",1022345,"10-Q","MARINER ENERGY INC","16891","16933",20061,NA,NA,66901
"273322",273322,"2007Q2",148288,"http://www.sec.gov/Archives/edgar/data/1056758/0000870156-07-000121.txt",1056758,"10-Q","NEBRASKA BOOK CO","17347","17392",20072,NA,NA,66909
"273328",273328,"2007Q1",148309,"http://www.sec.gov/Archives/edgar/data/1049442/0001104659-07-039991.txt",1049442,"10-Q","PLIANT CORPORORATION","17256","17301",20071,NA,NA,66912
"273334",273334,"2007Q1",148310,"http://www.sec.gov/Archives/edgar/data/788983/0000950152-07-003170.txt",788983,"10-Q","PORTOLA PACKAGING INC","17225","17268",20071,NA,NA,66915
"273339",273339,"2004Q1",148313,"http://www.sec.gov/Archives/edgar/data/922863/0001193125-04-090126.txt",922863,"10-Q","QUALITY DISTRIBUTION INC","16161","16208",20041,NA,NA,66918
"273360",273360,"2007Q1",148314,"http://www.sec.gov/Archives/edgar/data/1047040/0000950144-07-006652.txt",1047040,"10-Q","PERKINS & MARIE CALLENDER'S INC","17278","17365",20071,NA,NA,66934
"273368",273368,"2007Q1",148328,"http://www.sec.gov/Archives/edgar/data/1053439/0001193125-07-115389.txt",1053439,"10-Q","STANADYNE CORP","17256","17301",20071,NA,NA,66937
"273375",273375,"2007Q1",148331,"http://www.sec.gov/Archives/edgar/data/1089357/0000950134-07-011696.txt",1089357,"10-Q","TELECOMUNICACIONES DE PUERTO RICO INC","17256","17301",20071,NA,NA,66940
"273376",273376,"2006Q1",148349,"http://www.sec.gov/Archives/edgar/data/1260221/0001193125-06-112799.txt",1260221,"10-Q","TransDigm Group INC","16892","16936",20061,NA,NA,66941
"273389",273389,"2007Q1",148350,"http://www.sec.gov/Archives/edgar/data/1378453/0001104659-07-039938.txt",1378453,"10-Q","TRAVELCENTERS OF AMERICA LLC","17256","17301",20071,NA,NA,66949
"273398",273398,"2007Q1",148355,"http://www.sec.gov/Archives/edgar/data/1057233/0001104659-07-037568.txt",1057233,"10-Q","UNIVERSAL COMPRESSION INC","17256","17295",20071,NA,NA,66953
"273399",273399,"2007Q1",148356,"http://www.sec.gov/Archives/edgar/data/1045829/0001045829-07-000008.txt",1045829,"10-Q","VANGUARD HEALTH SYSTEMS INC","17256","17295",20071,NA,NA,66954
"273406",273406,"2007Q1",148365,"http://www.sec.gov/Archives/edgar/data/1116317/0001193125-07-099825.txt",1116317,"10-Q","XM SATELLITE RADIO INC","17256","17289",20071,NA,NA,66957
"273419",273419,"2004Q1",148368,"http://www.sec.gov/Archives/edgar/data/1129284/0001013762-04-000633.txt",1129284,"10QSB","PACIFICAP ENTERTAINMENT HOLDINGS INC","16161","16216",20041,NA,NA,66960
"273439",273439,"2004Q1",148371,"http://www.sec.gov/Archives/edgar/data/1158134/0001193125-04-093582.txt",1158134,"10QSB","DWANGO NORTH AMERICA CORP","16161","16215",20041,NA,NA,66976
"273450",273450,"2004Q1",148390,"http://www.sec.gov/Archives/edgar/data/1039399/0000891618-04-000992.txt",1039399,"10-Q","FORMFACTOR INC","16157","16202",20041,NA,NA,66984
"273477",273477,"2004Q1",148391,"http://www.sec.gov/Archives/edgar/data/1056285/0000950144-04-006142.txt",1056285,"10-Q","KIRKLANDS INC","16192","16232",20041,NA,NA,66999
"273497",273497,"2006Q2",148409,"http://www.sec.gov/Archives/edgar/data/1166338/0001062993-06-002427.txt",1166338,"10QSB","IRELAND INC.","16982","17027",20062,NA,NA,67014
"273515",273515,"2004Q1",148410,"http://www.sec.gov/Archives/edgar/data/1138951/0001193125-04-082444.txt",1138951,"10-Q","LEAPFROG ENTERPRISES INC","16161","16201",20041,NA,NA,67021
"273542",273542,"2004Q2",148429,"http://www.sec.gov/Archives/edgar/data/1157300/0001144204-04-013977.txt",1157300,"10QSB","AUTOCARBON INC","16252","16322",20042,NA,NA,67037
"273565",273565,"2004Q1",148470,"http://www.sec.gov/Archives/edgar/data/1171759/0001193125-04-092475.txt",1171759,"10-Q","RED ROBIN GOURMET BURGERS INC","16179","16212",20041,NA,NA,67039
"273587",273587,"2004Q1",148476,"http://www.sec.gov/Archives/edgar/data/1096788/0001193125-04-088875.txt",1096788,"10-Q","KNOLOGY INC","16161","16205",20041,NA,NA,67055
"273615",273615,"2004Q1",148509,"http://www.sec.gov/Archives/edgar/data/1164552/0001015402-04-002025.txt",1164552,"10QSB","CITADEL SECURITY SOFTWARE INC","16161","16204",20041,NA,NA,67071
"273637",273637,"2004Q1",148529,"http://www.sec.gov/Archives/edgar/data/1161723/0001144204-04-006991.txt",1161723,"10QSB","ELITE FLIGHT SOLUTIONS INC","16161","16208",20041,NA,NA,67085
"273648",273648,"2004Q1",148531,"http://www.sec.gov/Archives/edgar/data/1166789/0000950135-04-002529.txt",1166789,"10-Q","LIN TV CORP","16161","16201",20041,NA,NA,67089
"273669",273669,"2007Q1",148552,"http://www.sec.gov/Archives/edgar/data/1133869/0001144204-07-024850.txt",1133869,"10QSB","SMI PRODUCTS INC","17256","17300",20071,NA,NA,67105
"273685",273685,"2004Q1",148650,"http://www.sec.gov/Archives/edgar/data/1143363/0001104659-04-013780.txt",1143363,"10-Q","SI INTERNATIONAL INC","16157","16202",20041,NA,NA,67107
"273711",273711,"2004Q1",148652,"http://www.sec.gov/Archives/edgar/data/1172243/0001193125-04-078878.txt",1172243,"10-Q","MTC TECHNOLOGIES INC","16161","16196",20041,NA,NA,67123
"273735",273735,"2004Q1",148749,"http://www.sec.gov/Archives/edgar/data/1138867/0001019687-04-001109.txt",1138867,"10QSB","AQUA DYNE INC","16161","16209",20041,NA,NA,67139
"273755",273755,"2004Q1",148769,"http://www.sec.gov/Archives/edgar/data/1173495/0001047469-04-017217.txt",1173495,"10-Q","ORBITZ INC","16161","16205",20041,NA,NA,67148
"273762",273762,"2004Q1",148770,"http://www.sec.gov/Archives/edgar/data/1166036/0001104659-04-012967.txt",1166036,"10-Q","MARKWEST ENERGY PARTNERS L P","16161","16197",20041,NA,NA,67150
"273790",273790,"2004Q1",148771,"http://www.sec.gov/Archives/edgar/data/1097430/0001097430-04-000006.txt",1097430,"10QSB","INTERNATIONAL MONETARY SYSTEMS LTD /WI/","16161","16204",20041,NA,NA,67166
"273811",273811,"2005Q1",148772,"http://www.sec.gov/Archives/edgar/data/1117171/0001010549-05-000349.txt",1117171,"10QSB","CHINA BAK BATTERY INC","16526","16572",20051,NA,NA,67182
"273841",273841,"2004Q1",148870,"http://www.sec.gov/Archives/edgar/data/1168335/0001193125-04-076407.txt",1168335,"10-Q","ADVANCED MEDICAL OPTICS INC","16156","16194",20041,NA,NA,67194
"273860",273860,"2004Q1",148930,"http://www.sec.gov/Archives/edgar/data/1091312/0000950144-04-005508.txt",1091312,"10-Q","SYMBION INC/TN","16161","16205",20041,NA,NA,67209
"273881",273881,"2004Q1",148950,"http://www.sec.gov/Archives/edgar/data/1164863/0000950144-04-005069.txt",1164863,"10-Q","ENPRO INDUSTRIES INC","16161","16198",20041,NA,NA,67223
"273909",273909,"2004Q1",149010,"http://www.sec.gov/Archives/edgar/data/1171159/0000950137-04-004050.txt",1171159,"10-Q","PACKAGING DYNAMICS CORP","16161","16204",20041,NA,NA,67230
"273923",273923,"2004Q1",149059,"http://www.sec.gov/Archives/edgar/data/1156893/0001176721-04-000233.txt",1156893,"10QSB","NS8 CORP","16161","16208",20041,NA,NA,67239
"273940",273940,"2004Q1",149089,"http://www.sec.gov/Archives/edgar/data/1174527/0001174527-04-000008.txt",1174527,"10-Q","CITADEL BROADCASTING CORP","16161","16205",20041,NA,NA,67254
"273966",273966,"2004Q1",149092,"http://www.sec.gov/Archives/edgar/data/1026448/0001193125-04-089008.txt",1026448,"10-Q","IMPAC MEDICAL SYSTEMS INC","16161","16208",20041,NA,NA,67270
"273971",273971,"2004Q1",149177,"http://www.sec.gov/Archives/edgar/data/1142417/0001193125-04-088896.txt",1142417,"10-Q","NEXSTAR BROADCASTING GROUP INC","16161","16205",20041,NA,NA,67274
"273998",273998,"2004Q1",149218,"http://www.sec.gov/Archives/edgar/data/1143994/0001108890-04-000269.txt",1143994,"10QSB","MACREPORT NET INC","16130","16175",20041,NA,NA,67290
"274028",274028,"2004Q1",149243,"http://www.sec.gov/Archives/edgar/data/1171331/0001104659-04-014839.txt",1171331,"10QSB","CARROLL SHELBY INTERNATIONAL INC","16161","16208",20041,NA,NA,67300
"274038",274038,"2004Q1",149268,"http://www.sec.gov/Archives/edgar/data/891456/0001193125-04-081608.txt",891456,"10-Q","PLAINS EXPLORATION & PRODUCTION CO","16161","16198",20041,NA,NA,67303
"274059",274059,"2007Q1",149297,"http://www.sec.gov/Archives/edgar/data/1145238/0001104659-07-038972.txt",1145238,"10-Q","INSIGHT HEALTH SERVICES HOLDINGS CORP","17256","17297",20071,NA,NA,67319
"274079",274079,"2004Q1",149318,"http://www.sec.gov/Archives/edgar/data/1174922/0001193125-04-079429.txt",1174922,"10-Q","WYNN RESORTS LTD","16161","16196",20041,NA,NA,67322
"274106",274106,"2004Q1",149360,"http://www.sec.gov/Archives/edgar/data/1157817/0001144204-04-006608.txt",1157817,"10QSB","HOSTING SITE NETWORK INC","16161","16205",20041,NA,NA,67338
"274125",274125,"2004Q1",149379,"http://www.sec.gov/Archives/edgar/data/1066923/0001019687-04-001177.txt",1066923,"10QSB","ENTECH ENVIRONMENTAL TECHNOLOGIES INC","16161","16215",20041,NA,NA,67352
"274151",274151,"2004Q1",149477,"http://www.sec.gov/Archives/edgar/data/1166380/0001193125-04-112320.txt",1166380,"10-K","QUANTUM FUEL SYSTEMS TECHNOLOGIES WORLDWIDE INC","16191","16253",20041,NA,NA,67366
"274179",274179,"2004Q1",149577,"http://www.sec.gov/Archives/edgar/data/1160598/0001165527-04-000125.txt",1160598,"10QSB","BGR CORP","16161","16212",20041,NA,NA,67381
"274205",274205,"2004Q1",149578,"http://www.sec.gov/Archives/edgar/data/1175108/0001193125-04-089726.txt",1175108,"10-Q","ROTECH HEALTHCARE INC","16161","16208",20041,NA,NA,67396
"274232",274232,"2004Q1",149677,"http://www.sec.gov/Archives/edgar/data/1171596/0000950144-04-005603.txt",1171596,"10QSB","SINOFRESH HEALTHCARE INC","16161","16208",20041,NA,NA,67412
"274255",274255,"2004Q1",149683,"http://www.sec.gov/Archives/edgar/data/1157762/0001010549-04-000340.txt",1157762,"10QSB","CHINA AUTOMOTIVE SYSTEMS INC","16161","16211",20041,NA,NA,67428
"274281",274281,"2004Q1",149721,"http://www.sec.gov/Archives/edgar/data/1133311/0000950137-04-003146.txt",1133311,"10-Q","TRAVELZOO INC","16161","16187",20041,NA,NA,67443
"274304",274304,"2004Q1",149820,"http://www.sec.gov/Archives/edgar/data/928835/0000928835-04-000002.txt",928835,"10QSB","MAUI GENERAL STORE INC","16161","16204",20041,NA,NA,67459
"274329",274329,"2004Q2",149939,"http://www.sec.gov/Archives/edgar/data/1138462/0001139020-04-000189.txt",1138462,"10QSB","ATLANTIC SYNERGY INC","16252","16273",20042,NA,NA,67473
"274354",274354,"2004Q1",149997,"http://www.sec.gov/Archives/edgar/data/1144254/0001108890-04-000321.txt",1144254,"10QSB","AUTO Q INTERNATIONAL INC","16161","16208",20041,NA,NA,67488
"274366",274366,"2004Q1",149998,"http://www.sec.gov/Archives/edgar/data/1088206/0001182063-04-000103.txt",1088206,"10QSB","QUICK MED TECHNOLOGIES INC","16161","16208",20041,NA,NA,67492
"274386",274386,"2004Q1",150049,"http://www.sec.gov/Archives/edgar/data/1168556/0001010549-04-000309.txt",1168556,"10QSB","TIENS BIOTECH GROUP USA INC","16161","16208",20041,NA,NA,67506
"274419",274419,"2004Q1",150139,"http://www.sec.gov/Archives/edgar/data/1089063/0000950128-04-000554.txt",1089063,"10-Q","DICKS SPORTING GOODS INC","16192","16210",20041,NA,NA,67522
"274446",274446,"2004Q1",150159,"http://www.sec.gov/Archives/edgar/data/1076522/0001015402-04-002162.txt",1076522,"10QSB","INTERNATIONAL COMMERCIAL TELEVISION INC","16161","16208",20041,NA,NA,67538
"274465",274465,"2004Q1",150180,"http://www.sec.gov/Archives/edgar/data/1261686/0001193125-04-088834.txt",1261686,"10-Q","NPTEST HOLDING CORP","16161","16205",20041,NA,NA,67554
"274471",274471,"2004Q1",150199,"http://www.sec.gov/Archives/edgar/data/1135140/0001056520-04-000045.txt",1135140,"10QSB","NEUTRON ENTERPRISES INC","16161","16210",20041,NA,NA,67555
"274495",274495,"2004Q1",150201,"http://www.sec.gov/Archives/edgar/data/1176334/0000950134-04-007489.txt",1176334,"10-Q","MARTIN MIDSTREAM PARTNERS LP","16161","16204",20041,NA,NA,67570
"274522",274522,"2004Q1",150218,"http://www.sec.gov/Archives/edgar/data/1122573/0001144204-04-008659.txt",1122573,"10QSB","TISSERA INC","16191","16240",20041,NA,NA,67586
"274547",274547,"2004Q1",150221,"http://www.sec.gov/Archives/edgar/data/1133416/0001193125-04-089942.txt",1133416,"10-Q","PRO PHARMACEUTICALS INC","16161","16208",20041,NA,NA,67602
"274574",274574,"2004Q1",150222,"http://www.sec.gov/Archives/edgar/data/1084544/0001193125-04-088533.txt",1084544,"10QSB","YAK COMMUNICATIONS INC","16161","16205",20041,NA,NA,67618
"274584",274584,"2004Q1",150258,"http://www.sec.gov/Archives/edgar/data/1131227/0001193125-04-084961.txt",1131227,"10-Q","HORNBECK OFFSHORE SERVICES INC /LA","16161","16203",20041,NA,NA,67628
"274610",274610,"2004Q1",150277,"http://www.sec.gov/Archives/edgar/data/1179060/0001047469-04-016452.txt",1179060,"10-Q","CROSSTEX ENERGY LP","16161","16198",20041,NA,NA,67644
"274632",274632,"2004Q1",150278,"http://www.sec.gov/Archives/edgar/data/1060822/0001047469-04-014849.txt",1060822,"10-Q","CARTERS INC","16164","16194",20041,NA,NA,67660
"274657",274657,"2004Q1",150284,"http://www.sec.gov/Archives/edgar/data/787030/0000950153-04-001165.txt",787030,"10-Q","VISTACARE INC","16161","16201",20041,NA,NA,67675
"274673",274673,"2004Q1",150399,"http://www.sec.gov/Archives/edgar/data/1178552/0001013762-04-000557.txt",1178552,"10QSB","STRATABID COM INC","16161","16205",20041,NA,NA,67676
"274698",274698,"2004Q1",150439,"http://www.sec.gov/Archives/edgar/data/1084122/0001116502-04-001362.txt",1084122,"10QSB","ANGELCITI ENTERTAINMENT INC /FL/","16161","16208",20041,NA,NA,67677
"274715",274715,"2006Q1",150459,"http://www.sec.gov/Archives/edgar/data/1094847/0001137091-06-000005.txt",1094847,"10QSB","AVIATION UPGRADE TECHNOLOGIES INC","16891","16943",20061,NA,NA,67693
"274733",274733,"2004Q1",150477,"http://www.sec.gov/Archives/edgar/data/1185348/0000950133-04-001447.txt",1185348,"10-Q","PORTFOLIO RECOVERY ASSOCIATES INC","16161","16182",20041,NA,NA,67700
"274760",274760,"2004Q1",150481,"http://www.sec.gov/Archives/edgar/data/1177702/0000950137-04-003389.txt",1177702,"10-Q","SCS TRANSPORTATION INC","16161","16191",20041,NA,NA,67716
"274787",274787,"2004Q1",150520,"http://www.sec.gov/Archives/edgar/data/1138593/0001193125-04-090085.txt",1138593,"10QSB","PRELUDE VENTURES INC","16161","16208",20041,NA,NA,67732
"274806",274806,"2004Q1",150562,"http://www.sec.gov/Archives/edgar/data/1084991/0001010549-04-000297.txt",1084991,"10QSB","NATURAL GAS SERVICES GROUP INC","16161","16204",20041,NA,NA,67746
