gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,curcdq,datacqtr,datafqtr,cik,costat
010549,31/07/2004,2004,4,INDL,C,D,STD,USD,2004Q2,2004Q4,0000730263,A
010549,31/10/2004,2005,1,INDL,C,D,STD,USD,2004Q3,2005Q1,0000730263,A
010549,31/01/2005,2005,2,INDL,C,D,STD,USD,2004Q4,2005Q2,0000730263,A
010549,30/04/2005,2005,3,INDL,C,D,STD,USD,2005Q1,2005Q3,0000730263,A
010550,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000350907,I
010550,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000350907,I
010550,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000350907,I
010550,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000350907,I
010553,31/08/2004,2004,1,INDL,C,D,STD,USD,2004Q3,2004Q1,0000738076,I
010553,30/11/2004,2004,2,INDL,C,D,STD,USD,2004Q4,2004Q2,0000738076,I
010553,28/02/2005,2004,3,INDL,C,D,STD,USD,2005Q1,2004Q3,0000738076,I
010553,31/05/2005,2004,4,INDL,C,D,STD,USD,2005Q2,2004Q4,0000738076,I
010565,30/06/2004,2004,1,INDL,C,D,STD,USD,2004Q2,2004Q1,0000098222,A
010565,30/09/2004,2004,2,INDL,C,D,STD,USD,2004Q3,2004Q2,0000098222,A
010565,31/12/2004,2004,3,INDL,C,D,STD,USD,2004Q4,2004Q3,0000098222,A
010565,31/03/2005,2004,4,INDL,C,D,STD,USD,2005Q1,2004Q4,0000098222,A
010567,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000701374,A
010567,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000701374,A
010567,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000701374,A
010567,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000701374,A
010581,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000098362,A
010581,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000098362,A
010581,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000098362,A
010581,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000098362,A
010585,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000098410,I
010585,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000098410,I
010585,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000098410,I
010585,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000098410,I
010588,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000032258,I
010588,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000032258,I
010588,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000032258,I
010588,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000032258,I
010597,30/06/2004,2004,1,INDL,C,D,STD,USD,2004Q2,2004Q1,0000098537,I
010597,30/09/2004,2004,2,INDL,C,D,STD,USD,2004Q3,2004Q2,0000098537,I
010597,31/12/2004,2004,3,INDL,C,D,STD,USD,2004Q4,2004Q3,0000098537,I
010597,31/03/2005,2004,4,INDL,C,D,STD,USD,2005Q1,2004Q4,0000098537,I
010598,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000730349,A
010598,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000730349,A
010598,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000730349,A
010598,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000730349,A
010609,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000098677,A
010609,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000098677,A
010609,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000098677,A
010609,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000098677,A
010615,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000098720,I
010615,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000098720,I
010615,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000098720,I
010615,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000098720,I
010618,31/07/2004,2004,3,INDL,C,D,STD,USD,2004Q2,2004Q3,0000737758,A
010618,31/10/2004,2004,4,INDL,C,D,STD,USD,2004Q3,2004Q4,0000737758,A
010618,31/01/2005,2005,1,INDL,C,D,STD,USD,2004Q4,2005Q1,0000737758,A
010618,30/04/2005,2005,2,INDL,C,D,STD,USD,2005Q1,2005Q2,0000737758,A
010619,31/07/2004,2004,1,INDL,C,D,STD,USD,2004Q2,2004Q1,0000098752,A
010619,31/10/2004,2004,2,INDL,C,D,STD,USD,2004Q3,2004Q2,0000098752,A
010619,31/01/2005,2004,3,INDL,C,D,STD,USD,2004Q4,2004Q3,0000098752,A
010619,30/04/2005,2004,4,INDL,C,D,STD,USD,2005Q1,2004Q4,0000098752,A
010631,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000721683,A
010631,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000721683,A
010631,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000721683,A
010631,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000721683,A
010639,31/07/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001005414,A
010639,31/10/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001005414,A
010639,31/01/2005,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001005414,A
010639,30/04/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001005414,A
010656,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000099102,I
010656,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000099102,I
010656,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000099102,I
010656,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000099102,I
010658,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000099106,A
010658,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000099106,A
010658,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000099106,A
010658,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000099106,A
010676,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000351498,I
010676,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000351498,I
010676,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000351498,I
010676,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000351498,I
010685,30/06/2004,2004,1,INDL,C,D,STD,USD,2004Q2,2004Q1,0000099302,A
010685,30/09/2004,2004,2,INDL,C,D,STD,USD,2004Q3,2004Q2,0000099302,A
010685,31/12/2004,2004,3,INDL,C,D,STD,USD,2004Q4,2004Q3,0000099302,A
010685,31/03/2005,2004,4,INDL,C,D,STD,USD,2005Q1,2004Q4,0000099302,A
010686,30/06/2004,2004,4,INDL,C,D,STD,USD,2004Q2,2004Q4,0000099313,I
010686,30/09/2004,2005,1,INDL,C,D,STD,USD,2004Q3,2005Q1,0000099313,I
010686,31/12/2004,2005,2,INDL,C,D,STD,USD,2004Q4,2005Q2,0000099313,I
010686,31/03/2005,2005,3,INDL,C,D,STD,USD,2005Q1,2005Q3,0000099313,I
010692,30/06/2004,2004,1,INDL,C,D,STD,USD,2004Q2,2004Q1,0000099359,I
010692,30/09/2004,2004,2,INDL,C,D,STD,USD,2004Q3,2004Q2,0000099359,I
010692,31/12/2004,2004,3,INDL,C,D,STD,USD,2004Q4,2004Q3,0000099359,I
010692,31/03/2005,2004,4,INDL,C,D,STD,USD,2005Q1,2004Q4,0000099359,I
010726,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000726513,A
010726,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000726513,A
010726,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000726513,A
010726,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000726513,A
010733,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000712843,A
010733,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000712843,A
010733,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000712843,A
010733,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000712843,A
010734,30/06/2004,2004,3,INDL,C,D,STD,USD,2004Q2,2004Q3,0000357001,A
010734,30/09/2004,2004,4,INDL,C,D,STD,USD,2004Q3,2004Q4,0000357001,A
010734,31/12/2004,2005,1,INDL,C,D,STD,USD,2004Q4,2005Q1,0000357001,A
010734,31/03/2005,2005,2,INDL,C,D,STD,USD,2005Q1,2005Q2,0000357001,A
010735,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000099780,A
010735,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000099780,A
010735,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000099780,A
010735,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000099780,A
010740,30/06/2004,2004,4,INDL,C,D,STD,USD,2004Q2,2004Q4,0000732026,A
010740,30/09/2004,2005,1,INDL,C,D,STD,USD,2004Q3,2005Q1,0000732026,A
010740,31/12/2004,2005,2,INDL,C,D,STD,USD,2004Q4,2005Q2,0000732026,A
010740,31/03/2005,2005,3,INDL,C,D,STD,USD,2005Q1,2005Q3,0000732026,A
010757,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000941138,I
010757,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000941138,I
010757,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000941138,I
010757,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000941138,I
010777,30/06/2004,2004,4,INDL,C,D,STD,USD,2004Q2,2004Q4,0000100378,A
010777,30/09/2004,2005,1,INDL,C,D,STD,USD,2004Q3,2005Q1,0000100378,A
010777,31/12/2004,2005,2,INDL,C,D,STD,USD,2004Q4,2005Q2,0000100378,A
010777,31/03/2005,2005,3,INDL,C,D,STD,USD,2005Q1,2005Q3,0000100378,A
010789,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000860731,A
010789,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000860731,A
010789,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000860731,A
010789,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000860731,A
010791,30/06/2004,2004,4,INDL,C,D,STD,USD,2004Q2,2004Q4,0000317889,A
010791,30/09/2004,2005,1,INDL,C,D,STD,USD,2004Q3,2005Q1,0000317889,A
010791,31/12/2004,2005,2,INDL,C,D,STD,USD,2004Q4,2005Q2,0000317889,A
010791,31/03/2005,2005,3,INDL,C,D,STD,USD,2005Q1,2005Q3,0000317889,A
010793,30/06/2004,2004,3,INDL,C,D,STD,USD,2004Q2,2004Q3,0000100493,A
010793,30/09/2004,2004,4,INDL,C,D,STD,USD,2004Q3,2004Q4,0000100493,A
010793,31/12/2004,2005,1,INDL,C,D,STD,USD,2004Q4,2005Q1,0000100493,A
010793,31/03/2005,2005,2,INDL,C,D,STD,USD,2005Q1,2005Q2,0000100493,A
010795,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000100517,A
010795,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000100517,A
010795,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000100517,A
010795,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000100517,A
010801,30/06/2004,2004,3,INDL,C,D,STD,USD,2004Q2,2004Q3,0000884614,A
010801,30/09/2004,2004,4,INDL,C,D,STD,USD,2004Q3,2004Q4,0000884614,A
010801,31/12/2004,2005,1,INDL,C,D,STD,USD,2004Q4,2005Q1,0000884614,A
010801,31/03/2005,2005,2,INDL,C,D,STD,USD,2005Q1,2005Q2,0000884614,A
010813,31/07/2004,2004,3,INDL,C,D,STD,USD,2004Q2,2004Q3,0000102379,I
010813,31/10/2004,2004,4,INDL,C,D,STD,USD,2004Q3,2004Q4,0000102379,I
010813,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000102379,I
010816,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000757011,A
010816,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000757011,A
010816,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000757011,A
010816,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000757011,A
010827,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000318259,I
010827,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000318259,I
010827,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000318259,I
010827,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000318259,I
010839,30/06/2004,2004,4,INDL,C,D,STD,USD,2004Q2,2004Q4,0000100726,A
010839,30/09/2004,2005,1,INDL,C,D,STD,USD,2004Q3,2005Q1,0000100726,A
010839,31/12/2004,2005,2,INDL,C,D,STD,USD,2004Q4,2005Q2,0000100726,A
010839,31/03/2005,2005,3,INDL,C,D,STD,USD,2005Q1,2005Q3,0000100726,A
010840,31/08/2004,2004,4,INDL,C,D,STD,USD,2004Q3,2004Q4,0000717954,A
010840,30/11/2004,2005,1,INDL,C,D,STD,USD,2004Q4,2005Q1,0000717954,A
010840,28/02/2005,2005,2,INDL,C,D,STD,USD,2005Q1,2005Q2,0000717954,A
010840,31/05/2005,2005,3,INDL,C,D,STD,USD,2005Q2,2005Q3,0000717954,A
010850,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000352710,I
010850,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000352710,I
010850,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000352710,I
010850,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000352710,I
010860,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001002910,A
010860,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001002910,A
010860,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001002910,A
010860,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001002910,A
010867,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000100885,A
010867,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000100885,A
010867,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000100885,A
010867,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000100885,A
010877,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000798949,A
010877,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000798949,A
010877,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000798949,A
010877,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000798949,A
010884,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000101063,I
010884,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000101063,I
010884,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000101063,I
010884,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000101063,I
010902,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000101295,A
010902,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000101295,A
010902,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000101295,A
010902,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000101295,A
010905,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001082510,I
010905,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001082510,I
010905,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001082510,I
010905,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001082510,I
010906,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000101271,I
010906,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000101271,I
010906,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000101271,I
010906,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000101271,I
010920,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001090727,A
010920,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001090727,A
010920,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001090727,A
010920,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001090727,A
010930,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000101538,A
010930,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000101538,A
010930,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000101538,A
010930,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000101538,A
010946,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,,I
010946,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,,I
010946,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,,I
010946,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,,I
010974,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000811669,I
010974,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000811669,I
010974,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000811669,I
010974,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000811669,I
010981,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000355999,A
010981,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000355999,A
010981,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000355999,A
010981,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000355999,A
010982,31/07/2004,2004,3,INDL,C,D,STD,USD,2004Q2,2004Q3,0000101821,A
010982,31/10/2004,2004,4,INDL,C,D,STD,USD,2004Q3,2004Q4,0000101821,A
010982,31/01/2005,2005,1,INDL,C,D,STD,USD,2004Q4,2005Q1,0000101821,A
010982,30/04/2005,2005,2,INDL,C,D,STD,USD,2005Q1,2005Q2,0000101821,A
010983,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000101829,A
010983,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000101829,A
010983,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000101829,A
010983,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000101829,A
010984,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000101830,A
010984,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000101830,A
010984,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000101830,A
010984,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000101830,A
010991,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000750004,A
010991,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000750004,A
010991,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000750004,A
010991,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000750004,A
010994,30/06/2004,2004,3,INDL,C,D,STD,USD,2004Q2,2004Q3,0000746967,A
010994,30/09/2004,2004,4,INDL,C,D,STD,USD,2004Q3,2004Q4,0000746967,A
010994,31/12/2004,2005,1,INDL,C,D,STD,USD,2004Q4,2005Q1,0000746967,A
010994,31/03/2005,2005,2,INDL,C,D,STD,USD,2005Q1,2005Q2,0000746967,A
010999,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000755001,A
010999,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000755001,A
010999,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000755001,A
010999,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000755001,A
011010,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000310316,I
011010,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000310316,I
011010,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000310316,I
011010,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000310316,I
011012,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000310142,A
011012,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000310142,A
011012,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000310142,A
011012,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000310142,A
011017,30/06/2004,2004,1,INDL,C,D,STD,USD,2004Q2,2004Q1,0000102037,A
011017,30/09/2004,2004,2,INDL,C,D,STD,USD,2004Q3,2004Q2,0000102037,A
